plateID,well,cmpdname,CONCuM,cmpdnum,VOLuL
plate_1,F19,comp186,186,comp186_186,
plate_1,F20,comp1,1,comp1_1,
plate_1,F21,comp188,188,comp188_188,
plate_1,F22,comp248,248,comp248_248,
plate_1,F23,comp213,213,comp213_213,
plate_1,F24,comp314,314,comp314_314,
plate_1,G01,comp237,237,comp237_237,
plate_1,G02,DMSO,0,DMSO_0,
plate_1,G03,comp275,275,comp275_275,
plate_1,G04,comp62,62,comp62_62,
plate_1,G05,comp182,182,comp182_182,
plate_1,G06,comp174,174,comp174_174,
plate_1,G07,DMSO,0,DMSO_0,
plate_1,G08,comp317,317,comp317_317,
plate_1,G09,comp178,178,comp178_178,
plate_1,G10,comp318,318,comp318_318,
plate_1,G11,comp315,315,comp315_315,
plate_1,G12,comp80,80,comp80_80,
plate_1,G13,ctrl6,1,ctrl6_1,
plate_1,G14,comp299,299,comp299_299,
plate_1,G15,comp112,112,comp112_112,
plate_1,G16,comp295,295,comp295_295,
plate_1,G17,comp316,316,comp316_316,
plate_1,G18,comp138,138,comp138_138,
plate_1,G19,ctrl3,1,ctrl3_1,
plate_1,G20,comp292,292,comp292_292,
plate_1,G21,comp288,288,comp288_288,
plate_1,G22,comp319,319,comp319_319,
plate_1,G23,comp320,320,comp320_320,
plate_1,G24,comp209,209,comp209_209,
plate_1,H01,comp267,267,comp267_267,
plate_1,H02,comp308,308,comp308_308,
plate_1,H03,comp61,61,comp61_61,
plate_1,H04,ctrl1,1,ctrl1_1,
plate_1,H05,comp290,290,comp290_290,
plate_1,H06,comp45,45,comp45_45,
plate_1,H07,comp163,163,comp163_163,
plate_1,H08,comp185,185,comp185_185,
plate_1,H09,comp108,108,comp108_108,
plate_1,H10,comp269,269,comp269_269,
plate_1,H11,ctrl6,1,ctrl6_1,
plate_1,H12,comp117,117,comp117_117,
plate_1,H13,comp19,19,comp19_19,
plate_1,H14,comp225,225,comp225_225,
plate_1,H15,DMSO,0,DMSO_0,
plate_1,H16,comp302,302,comp302_302,
plate_1,H17,comp116,116,comp116_116,
plate_1,H18,comp227,227,comp227_227,
plate_1,H19,comp139,139,comp139_139,
plate_1,H20,DMSO,0,DMSO_0,
plate_1,H21,comp49,49,comp49_49,
plate_1,H22,comp60,60,comp60_60,
plate_1,H23,comp153,153,comp153_153,
plate_1,H24,comp170,170,comp170_170,
plate_1,I01,comp12,12,comp12_12,
plate_1,I02,comp59,59,comp59_59,
plate_1,I03,comp132,132,comp132_132,
plate_1,I04,comp203,203,comp203_203,
plate_1,I05,comp142,142,comp142_142,
plate_1,I06,comp11,11,comp11_11,
plate_1,I07,ctrl2,1,ctrl2_1,
plate_1,I08,comp88,88,comp88_88,
plate_1,I09,comp110,110,comp110_110,
plate_1,I10,comp284,284,comp284_284,
plate_1,I11,comp195,195,comp195_195,
plate_1,I12,DMSO,0,DMSO_0,
plate_1,I13,comp152,152,comp152_152,
plate_1,I14,comp76,76,comp76_76,
plate_1,I15,comp146,146,comp146_146,
plate_1,I16,ctrl8,1,ctrl8_1,
plate_1,I17,comp55,55,comp55_55,
plate_1,I18,comp244,244,comp244_244,
plate_1,I19,comp283,283,comp283_283,
plate_1,I20,comp164,164,comp164_164,
plate_1,I21,comp198,198,comp198_198,
plate_1,I22,comp233,233,comp233_233,
plate_1,I23,comp243,243,comp243_243,
plate_1,I24,DMSO,0,DMSO_0,
plate_1,J01,comp251,251,comp251_251,
plate_1,J02,comp218,218,comp218_218,
plate_1,J03,comp68,68,comp68_68,
plate_1,J04,comp38,38,comp38_38,
plate_1,J05,comp304,304,comp304_304,
plate_1,J06,ctrl7,1,ctrl7_1,
plate_1,J07,comp154,154,comp154_154,
plate_1,J08,comp129,129,comp129_129,
plate_1,J09,comp199,199,comp199_199,
plate_1,J10,ctrl8,1,ctrl8_1,
plate_1,J11,comp120,120,comp120_120,
plate_1,J12,comp254,254,comp254_254,
plate_1,J13,comp156,156,comp156_156,
plate_1,J14,comp136,136,comp136_136,
plate_1,J15,comp311,311,comp311_311,
plate_1,J16,comp89,89,comp89_89,
plate_1,J17,comp256,256,comp256_256,
plate_1,J18,DMSO,0,DMSO_0,
plate_1,J19,comp101,101,comp101_101,
plate_1,J20,comp313,313,comp313_313,
plate_1,J21,DMSO,0,DMSO_0,
plate_1,J22,comp86,86,comp86_86,
plate_1,J23,comp161,161,comp161_161,
plate_1,J24,comp291,291,comp291_291,
plate_1,K01,comp31,31,comp31_31,
plate_1,K02,ctrl2,1,ctrl2_1,
plate_1,K03,comp15,15,comp15_15,
plate_1,K04,comp113,113,comp113_113,
plate_1,K05,comp23,23,comp23_23,
plate_1,K06,comp52,52,comp52_52,
plate_1,K07,comp121,121,comp121_121,
plate_1,K08,DMSO,0,DMSO_0,
plate_1,K09,comp168,168,comp168_168,
plate_1,K10,comp33,33,comp33_33,
plate_1,K11,comp219,219,comp219_219,
plate_1,K12,comp32,32,comp32_32,
plate_1,K13,comp241,241,comp241_241,
plate_1,K14,DMSO,0,DMSO_0,
plate_1,K15,comp41,41,comp41_41,
plate_1,K16,comp27,27,comp27_27,
plate_1,K17,comp155,155,comp155_155,
plate_1,K18,comp87,87,comp87_87,
plate_1,K19,comp147,147,comp147_147,
plate_1,K20,comp173,173,comp173_173,
plate_1,K21,comp9,9,comp9_9,
plate_1,K22,ctrl1,1,ctrl1_1,
plate_1,K23,comp217,217,comp217_217,
plate_1,K24,comp297,297,comp297_297,
plate_1,L01,ctrl7,1,ctrl7_1,
plate_1,L02,comp277,277,comp277_277,
plate_1,L03,comp149,149,comp149_149,
plate_1,L04,comp54,54,comp54_54,
plate_1,L05,comp96,96,comp96_96,
plate_1,L06,comp51,51,comp51_51,
plate_1,L07,comp29,29,comp29_29,
plate_1,L08,comp3,3,comp3_3,
plate_1,L09,comp228,228,comp228_228,
plate_1,L10,DMSO,0,DMSO_0,
plate_1,L11,comp222,222,comp222_222,
plate_1,L12,comp211,211,comp211_211,
plate_1,L13,ctrl4,1,ctrl4_1,
plate_1,L14,comp47,47,comp47_47,
plate_1,L15,comp245,245,comp245_245,
plate_1,L16,comp70,70,comp70_70,
plate_1,L17,comp30,30,comp30_30,
plate_1,L18,comp144,144,comp144_144,
plate_1,L19,DMSO,0,DMSO_0,
plate_1,L20,comp190,190,comp190_190,
plate_1,L21,comp270,270,comp270_270,
plate_1,L22,comp64,64,comp64_64,
plate_1,L23,comp184,184,comp184_184,
plate_1,L24,comp78,78,comp78_78,
plate_1,M01,comp90,90,comp90_90,
plate_1,M02,comp106,106,comp106_106,
plate_1,M03,comp127,127,comp127_127,
plate_1,M04,DMSO,0,DMSO_0,
plate_1,M05,comp191,191,comp191_191,
plate_1,M06,comp57,57,comp57_57,
plate_1,M07,comp171,171,comp171_171,
plate_1,M08,comp50,50,comp50_50,
plate_1,M09,comp201,201,comp201_201,
plate_1,M10,comp94,94,comp94_94,
plate_1,M11,ctrl7,1,ctrl7_1,
plate_1,M12,comp253,253,comp253_253,
plate_1,M13,comp167,167,comp167_167,
plate_1,M14,comp97,97,comp97_97,
plate_1,M15,comp273,273,comp273_273,
plate_1,M16,comp81,81,comp81_81,
plate_1,M17,comp40,40,comp40_40,
plate_1,M18,ctrl8,1,ctrl8_1,
plate_1,M19,comp204,204,comp204_204,
plate_1,M20,comp289,289,comp289_289,
plate_1,M21,comp235,235,comp235_235,
plate_1,M22,comp280,280,comp280_280,
plate_1,M23,DMSO,0,DMSO_0,
plate_1,M24,comp194,194,comp194_194,
plate_1,N01,comp145,145,comp145_145,
plate_1,N02,ctrl2,1,ctrl2_1,
plate_1,N03,comp66,66,comp66_66,
plate_1,N04,comp247,247,comp247_247,
plate_1,N05,comp223,223,comp223_223,
plate_1,N06,comp148,148,comp148_148,
plate_1,N07,DMSO,0,DMSO_0,
plate_1,N08,comp65,65,comp65_65,
plate_1,N09,comp274,274,comp274_274,
plate_1,N10,comp192,192,comp192_192,
plate_1,N11,comp16,16,comp16_16,
plate_1,N12,comp265,265,comp265_265,
plate_1,N13,comp214,214,comp214_214,
plate_1,N14,comp100,100,comp100_100,
plate_1,N15,comp36,36,comp36_36,
plate_1,N16,comp221,221,comp221_221,
plate_1,N17,DMSO,0,DMSO_0,
plate_1,N18,comp196,196,comp196_196,
plate_1,N19,comp107,107,comp107_107,
plate_1,N20,comp128,128,comp128_128,
plate_1,N21,comp162,162,comp162_162,
plate_1,N22,ctrl3,1,ctrl3_1,
plate_1,N23,comp262,262,comp262_262,
plate_1,N24,comp75,75,comp75_75,
plate_1,O01,comp73,73,comp73_73,
plate_1,O02,comp234,234,comp234_234,
plate_1,O03,DMSO,0,DMSO_0,
plate_1,O04,comp202,202,comp202_202,
plate_1,O05,DMSO,0,DMSO_0,
plate_1,O06,comp115,115,comp115_115,
plate_1,O07,comp309,309,comp309_309,
plate_1,O08,comp42,42,comp42_42,
plate_1,O09,comp8,8,comp8_8,
plate_1,O10,comp131,131,comp131_131,
plate_1,O11,comp28,28,comp28_28,
plate_1,O12,comp104,104,comp104_104,
plate_1,O13,comp312,312,comp312_312,
plate_1,O14,comp119,119,comp119_119,
plate_1,O15,ctrl5,1,ctrl5_1,
plate_1,O16,comp135,135,comp135_135,
plate_1,O17,comp160,160,comp160_160,
plate_1,O18,comp7,7,comp7_7,
plate_1,O19,comp166,166,comp166_166,
plate_1,O20,ctrl8,1,ctrl8_1,
plate_1,O21,comp84,84,comp84_84,
plate_1,O22,comp286,286,comp286_286,
plate_1,O23,comp99,99,comp99_99,
plate_1,O24,comp207,207,comp207_207,
plate_1,P01,comp24,24,comp24_24,
plate_1,P02,comp21,21,comp21_21,
plate_1,P03,comp250,250,comp250_250,
plate_1,P04,comp206,206,comp206_206,
plate_1,P05,comp85,85,comp85_85,
plate_1,P06,comp37,37,comp37_37,
plate_1,P07,comp92,92,comp92_92,
plate_1,P08,comp58,58,comp58_58,
plate_1,P09,ctrl7,1,ctrl7_1,
plate_1,P10,comp183,183,comp183_183,
plate_1,P11,DMSO,0,DMSO_0,
plate_1,P12,comp48,48,comp48_48,
plate_1,P13,comp177,177,comp177_177,
plate_1,P14,comp43,43,comp43_43,
plate_1,P15,comp67,67,comp67_67,
plate_1,P16,comp77,77,comp77_77,
plate_1,P17,ctrl5,1,ctrl5_1,
plate_1,P18,comp301,301,comp301_301,
plate_1,P19,comp137,137,comp137_137,
plate_1,P20,comp180,180,comp180_180,
plate_1,P21,comp205,205,comp205_205,
plate_1,P22,comp197,197,comp197_197,
plate_1,P23,comp157,157,comp157_157,
plate_1,P24,DMSO,0,DMSO_0,
