plateID,well,cmpdname,CONCuM,cmpdnum,VOLuL
plate_2,D07,comp306,306,comp306_306,
plate_2,D08,ctrl7,1,ctrl7_1,
plate_2,D09,comp155,155,comp155_155,
plate_2,D10,comp12,12,comp12_12,
plate_2,D11,comp261,261,comp261_261,
plate_2,D12,comp193,193,comp193_193,
plate_2,D13,comp271,271,comp271_271,
plate_2,D14,comp57,57,comp57_57,
plate_2,D15,comp186,186,comp186_186,
plate_2,D16,comp17,17,comp17_17,
plate_2,D17,comp1,1,comp1_1,
plate_2,D18,DMSO,0,DMSO_0,
plate_2,D19,comp156,156,comp156_156,
plate_2,D20,comp223,223,comp223_223,
plate_2,D21,comp103,103,comp103_103,
plate_2,D22,comp69,69,comp69_69,
plate_2,D23,DMSO,0,DMSO_0,
plate_2,D24,comp265,265,comp265_265,
plate_2,E01,comp279,279,comp279_279,
plate_2,E02,DMSO,0,DMSO_0,
plate_2,E03,comp180,180,comp180_180,
plate_2,E04,comp167,167,comp167_167,
plate_2,E05,comp170,170,comp170_170,
plate_2,E06,comp35,35,comp35_35,
plate_2,E07,comp61,61,comp61_61,
plate_2,E08,comp292,292,comp292_292,
plate_2,E09,comp62,62,comp62_62,
plate_2,E10,DMSO,0,DMSO_0,
plate_2,E11,comp285,285,comp285_285,
plate_2,E12,comp313,313,comp313_313,
plate_2,E13,comp299,299,comp299_299,
plate_2,E14,comp161,161,comp161_161,
plate_2,E15,comp191,191,comp191_191,
plate_2,E16,comp100,100,comp100_100,
plate_2,E17,comp113,113,comp113_113,
plate_2,E18,comp220,220,comp220_220,
plate_2,E19,ctrl6,1,ctrl6_1,
plate_2,E20,comp11,11,comp11_11,
plate_2,E21,comp275,275,comp275_275,
plate_2,E22,ctrl8,1,ctrl8_1,
plate_2,E23,comp49,49,comp49_49,
plate_2,E24,comp28,28,comp28_28,
plate_2,F01,comp112,112,comp112_112,
plate_2,F02,comp204,204,comp204_204,
plate_2,F03,comp60,60,comp60_60,
plate_2,F04,comp91,91,comp91_91,
plate_2,F05,comp210,210,comp210_210,
plate_2,F06,comp78,78,comp78_78,
plate_2,F07,DMSO,0,DMSO_0,
plate_2,F08,comp273,273,comp273_273,
plate_2,F09,comp51,51,comp51_51,
plate_2,F10,comp240,240,comp240_240,
plate_2,F11,comp109,109,comp109_109,
plate_2,F12,DMSO,0,DMSO_0,
plate_2,F13,comp64,64,comp64_64,
plate_2,F14,ctrl8,1,ctrl8_1,
plate_2,F15,comp128,128,comp128_128,
plate_2,F16,comp298,298,comp298_298,
plate_2,F17,comp182,182,comp182_182,
plate_2,F18,comp55,55,comp55_55,
plate_2,F19,comp141,141,comp141_141,
plate_2,F20,ctrl2,1,ctrl2_1,
plate_2,F21,comp43,43,comp43_43,
plate_2,F22,comp179,179,comp179_179,
plate_2,F23,comp282,282,comp282_282,
plate_2,F24,comp50,50,comp50_50,
plate_2,G01,comp262,262,comp262_262,
plate_2,G02,comp183,183,comp183_183,
plate_2,G03,DMSO,0,DMSO_0,
plate_2,G04,comp6,6,comp6_6,
plate_2,G05,DMSO,0,DMSO_0,
plate_2,G06,comp276,276,comp276_276,
plate_2,G07,comp130,130,comp130_130,
plate_2,G08,comp241,241,comp241_241,
plate_2,G09,comp145,145,comp145_145,
plate_2,G10,comp314,314,comp314_314,
plate_2,G11,comp270,270,comp270_270,
plate_2,G12,comp202,202,comp202_202,
plate_2,G13,comp219,219,comp219_219,
plate_2,G14,comp187,187,comp187_187,
plate_2,G15,comp217,217,comp217_217,
plate_2,G16,ctrl7,1,ctrl7_1,
plate_2,G17,comp289,289,comp289_289,
plate_2,G18,comp175,175,comp175_175,
plate_2,G19,comp264,264,comp264_264,
plate_2,G20,comp198,198,comp198_198,
plate_2,G21,comp192,192,comp192_192,
plate_2,G22,comp146,146,comp146_146,
plate_2,G23,comp154,154,comp154_154,
plate_2,G24,ctrl3,1,ctrl3_1,
plate_2,H01,comp234,234,comp234_234,
plate_2,H02,comp158,158,comp158_158,
plate_2,H03,comp295,295,comp295_295,
plate_2,H04,comp33,33,comp33_33,
plate_2,H05,comp75,75,comp75_75,
plate_2,H06,ctrl4,1,ctrl4_1,
plate_2,H07,comp165,165,comp165_165,
plate_2,H08,comp140,140,comp140_140,
plate_2,H09,comp226,226,comp226_226,
plate_2,H10,comp255,255,comp255_255,
plate_2,H11,DMSO,0,DMSO_0,
plate_2,H12,comp119,119,comp119_119,
plate_2,H13,comp224,224,comp224_224,
plate_2,H14,comp247,247,comp247_247,
plate_2,H15,comp4,4,comp4_4,
plate_2,H16,comp233,233,comp233_233,
plate_2,H17,ctrl6,1,ctrl6_1,
plate_2,H18,comp102,102,comp102_102,
plate_2,H19,comp310,310,comp310_310,
plate_2,H20,comp134,134,comp134_134,
plate_2,H21,DMSO,0,DMSO_0,
plate_2,H22,comp218,218,comp218_218,
plate_2,H23,comp15,15,comp15_15,
plate_2,H24,comp132,132,comp132_132,
plate_2,I01,comp213,213,comp213_213,
plate_2,I02,ctrl1,1,ctrl1_1,
plate_2,I03,comp135,135,comp135_135,
plate_2,I04,comp123,123,comp123_123,
plate_2,I05,ctrl8,1,ctrl8_1,
plate_2,I06,comp316,316,comp316_316,
plate_2,I07,comp206,206,comp206_206,
plate_2,I08,comp311,311,comp311_311,
plate_2,I09,comp151,151,comp151_151,
plate_2,I10,comp222,222,comp222_222,
plate_2,I11,comp201,201,comp201_201,
plate_2,I12,comp98,98,comp98_98,
plate_2,I13,comp254,254,comp254_254,
plate_2,I14,comp148,148,comp148_148,
plate_2,I15,comp227,227,comp227_227,
plate_2,I16,DMSO,0,DMSO_0,
plate_2,I17,comp304,304,comp304_304,
plate_2,I18,comp29,29,comp29_29,
plate_2,I19,comp184,184,comp184_184,
plate_2,I20,comp268,268,comp268_268,
plate_2,I21,comp207,207,comp207_207,
plate_2,I22,comp16,16,comp16_16,
plate_2,I23,comp54,54,comp54_54,
plate_2,I24,DMSO,0,DMSO_0,
plate_2,J01,comp308,308,comp308_308,
plate_2,J02,comp66,66,comp66_66,
plate_2,J03,ctrl4,1,ctrl4_1,
plate_2,J04,comp94,94,comp94_94,
plate_2,J05,comp283,283,comp283_283,
plate_2,J06,comp95,95,comp95_95,
plate_2,J07,ctrl7,1,ctrl7_1,
plate_2,J08,comp153,153,comp153_153,
plate_2,J09,comp111,111,comp111_111,
plate_2,J10,comp266,266,comp266_266,
plate_2,J11,comp8,8,comp8_8,
plate_2,J12,comp121,121,comp121_121,
plate_2,J13,comp53,53,comp53_53,
plate_2,J14,DMSO,0,DMSO_0,
plate_2,J15,comp286,286,comp286_286,
plate_2,J16,comp214,214,comp214_214,
plate_2,J17,comp252,252,comp252_252,
plate_2,J18,comp47,47,comp47_47,
plate_2,J19,DMSO,0,DMSO_0,
plate_2,J20,comp196,196,comp196_196,
plate_2,J21,comp208,208,comp208_208,
plate_2,J22,comp67,67,comp67_67,
plate_2,J23,comp200,200,comp200_200,
plate_2,J24,comp127,127,comp127_127,
plate_2,K01,comp107,107,comp107_107,
plate_2,K02,comp284,284,comp284_284,
plate_2,K03,comp2,2,comp2_2,
plate_2,K04,DMSO,0,DMSO_0,
plate_2,K05,comp92,92,comp92_92,
plate_2,K06,comp104,104,comp104_104,
plate_2,K07,comp232,232,comp232_232,
plate_2,K08,comp89,89,comp89_89,
plate_2,K09,comp106,106,comp106_106,
plate_2,K10,comp251,251,comp251_251,
plate_2,K11,DMSO,0,DMSO_0,
plate_2,K12,comp194,194,comp194_194,
plate_2,K13,ctrl6,1,ctrl6_1,
plate_2,K14,comp281,281,comp281_281,
plate_2,K15,comp318,318,comp318_318,
plate_2,K16,comp19,19,comp19_19,
plate_2,K17,comp225,225,comp225_225,
plate_2,K18,ctrl4,1,ctrl4_1,
plate_2,K19,comp246,246,comp246_246,
plate_2,K20,comp26,26,comp26_26,
plate_2,K21,comp86,86,comp86_86,
plate_2,K22,comp160,160,comp160_160,
plate_2,K23,comp39,39,comp39_39,
plate_2,K24,comp30,30,comp30_30,
plate_2,L01,comp41,41,comp41_41,
plate_2,L02,comp10,10,comp10_10,
plate_2,L03,ctrl2,1,ctrl2_1,
plate_2,L04,comp9,9,comp9_9,
plate_2,L05,comp25,25,comp25_25,
plate_2,L06,comp248,248,comp248_248,
plate_2,L07,comp303,303,comp303_303,
plate_2,L08,DMSO,0,DMSO_0,
plate_2,L09,comp269,269,comp269_269,
plate_2,L10,comp150,150,comp150_150,
plate_2,L11,comp197,197,comp197_197,
plate_2,L12,comp320,320,comp320_320,
plate_2,L13,comp76,76,comp76_76,
plate_2,L14,comp38,38,comp38_38,
plate_2,L15,comp256,256,comp256_256,
plate_2,L16,comp212,212,comp212_212,
plate_2,L17,ctrl5,1,ctrl5_1,
plate_2,L18,comp139,139,comp139_139,
plate_2,L19,comp272,272,comp272_272,
plate_2,L20,comp319,319,comp319_319,
plate_2,L21,comp77,77,comp77_77,
plate_2,L22,DMSO,0,DMSO_0,
plate_2,L23,comp125,125,comp125_125,
plate_2,L24,comp87,87,comp87_87,
plate_2,M01,comp190,190,comp190_190,
plate_2,M02,comp209,209,comp209_209,
plate_2,M03,comp152,152,comp152_152,
plate_2,M04,comp23,23,comp23_23,
plate_2,M05,comp231,231,comp231_231,
plate_2,M06,DMSO,0,DMSO_0,
plate_2,M07,comp216,216,comp216_216,
plate_2,M08,comp110,110,comp110_110,
plate_2,M09,comp287,287,comp287_287,
plate_2,M10,DMSO,0,DMSO_0,
plate_2,M11,comp144,144,comp144_144,
plate_2,M12,comp259,259,comp259_259,
plate_2,M13,comp85,85,comp85_85,
plate_2,M14,comp245,245,comp245_245,
plate_2,M15,ctrl3,1,ctrl3_1,
plate_2,M16,comp36,36,comp36_36,
plate_2,M17,comp45,45,comp45_45,
plate_2,M18,comp238,238,comp238_238,
plate_2,M19,comp120,120,comp120_120,
plate_2,M20,comp52,52,comp52_52,
plate_2,M21,ctrl5,1,ctrl5_1,
plate_2,M22,comp122,122,comp122_122,
plate_2,M23,comp138,138,comp138_138,
plate_2,M24,comp211,211,comp211_211,
plate_2,N01,comp293,293,comp293_293,
plate_2,N02,comp70,70,comp70_70,
plate_2,N03,comp79,79,comp79_79,
plate_2,N04,ctrl8,1,ctrl8_1,
plate_2,N05,comp118,118,comp118_118,
plate_2,N06,comp149,149,comp149_149,
plate_2,N07,comp71,71,comp71_71,
plate_2,N08,comp126,126,comp126_126,
plate_2,N09,comp117,117,comp117_117,
plate_2,N10,comp290,290,comp290_290,
plate_2,N11,comp48,48,comp48_48,
plate_2,N12,DMSO,0,DMSO_0,
plate_2,N13,comp73,73,comp73_73,
plate_2,N14,comp244,244,comp244_244,
plate_2,N15,comp229,229,comp229_229,
plate_2,N16,comp315,315,comp315_315,
plate_2,N17,comp74,74,comp74_74,
plate_2,N18,comp302,302,comp302_302,
plate_2,N19,comp68,68,comp68_68,
plate_2,N20,DMSO,0,DMSO_0,
plate_2,N21,comp46,46,comp46_46,
plate_2,N22,comp142,142,comp142_142,
plate_2,N23,ctrl3,1,ctrl3_1,
plate_2,N24,comp3,3,comp3_3,
plate_2,O01,DMSO,0,DMSO_0,
plate_2,O02,comp301,301,comp301_301,
plate_2,O03,comp65,65,comp65_65,
plate_2,O04,comp44,44,comp44_44,
plate_2,O05,comp157,157,comp157_157,
plate_2,O06,comp88,88,comp88_88,
plate_2,O07,comp21,21,comp21_21,
plate_2,O08,comp203,203,comp203_203,
plate_2,O09,ctrl1,1,ctrl1_1,
plate_2,O10,comp162,162,comp162_162,
plate_2,O11,comp205,205,comp205_205,
plate_2,O12,comp185,185,comp185_185,
plate_2,O13,comp195,195,comp195_195,
plate_2,O14,comp173,173,comp173_173,
plate_2,O15,comp168,168,comp168_168,
plate_2,O16,comp237,237,comp237_237,
plate_2,O17,DMSO,0,DMSO_0,
plate_2,O18,comp288,288,comp288_288,
plate_2,O19,comp188,188,comp188_188,
plate_2,O20,comp34,34,comp34_34,
plate_2,O21,ctrl3,1,ctrl3_1,
plate_2,O22,comp172,172,comp172_172,
plate_2,O23,comp13,13,comp13_13,
plate_2,O24,comp136,136,comp136_136,
plate_2,P01,comp305,305,comp305_305,
plate_2,P02,comp72,72,comp72_72,
plate_2,P03,comp90,90,comp90_90,
plate_2,P04,comp309,309,comp309_309,
plate_2,P05,comp178,178,comp178_178,
plate_2,P06,DMSO,0,DMSO_0,
plate_2,P07,comp189,189,comp189_189,
plate_2,P08,comp312,312,comp312_312,
plate_2,P09,comp260,260,comp260_260,
plate_2,P10,comp307,307,comp307_307,
plate_2,P11,ctrl1,1,ctrl1_1,
plate_2,P12,comp99,99,comp99_99,
plate_2,P13,comp300,300,comp300_300,
plate_2,P14,comp263,263,comp263_263,
plate_2,P15,comp159,159,comp159_159,
plate_2,P16,comp114,114,comp114_114,
plate_2,P17,comp97,97,comp97_97,
plate_2,P18,ctrl1,1,ctrl1_1,
plate_2,P19,comp115,115,comp115_115,
plate_2,P20,comp166,166,comp166_166,
plate_2,P21,comp278,278,comp278_278,
plate_2,P22,DMSO,0,DMSO_0,
plate_2,P23,comp253,253,comp253_253,
plate_2,P24,comp277,277,comp277_277,
